wl,skin_mua,skin_mus,fat_mua,fat_mus,muscle_mua,muscle_mus
913,1.0163332919999999,19.682067345314287,0.08234,11.424423044676914,0.2372658,2.999151839859687
914,1.016657874,19.66699107695172,0.08621000000000001,11.412798186422147,0.2401623,2.9925927344636554
915,1.016970934,19.651942823737304,0.08993999999999999,11.40119784929867,0.24299249999999994,2.9860551225775627
916,1.0172774949999999,19.636922503080097,0.09354,11.389621954867984,0.24582315,2.9795389103945387
917,1.017519615,19.62193003272247,0.09683,11.378070425027776,0.24863235,2.973044004618921
918,1.017768528,19.606965330738387,0.1,11.366543182010098,0.2514432,2.9665703124629177
919,1.01802792,19.592028315531696,0.1032,11.355040148379583,0.254247,2.960117741643291
920,1.018334888,19.577118905834464,0.1065,11.343561247031662,0.25705619999999996,2.9536862003780717
921,1.0212771319999998,19.562237020705304,0.1099,11.332106401190789,0.26235179999999997,2.9472755973832903
922,1.0242215,19.547382579527685,0.1133,11.320675534408684,0.26763899999999996,2.9408858418697443
923,1.027193732,19.532555502008307,0.1167,11.309268570562587,0.27293280000000003,2.9345168435397784
924,1.0301580879999999,19.51775570817543,0.12,11.297885433853521,0.27821819999999997,2.928168512584097
925,1.0330838140000003,19.502983118377266,0.1231,11.286526048804555,0.28330410000000006,2.9218407596785974
926,1.0350666259999999,19.488237653280336,0.126,11.275190340259112,0.2875209,2.9155334959812285
927,1.0369138500000001,19.47351923386786,0.1282,11.263878233379238,0.2916255,2.9092466331288716
928,1.0386889499999998,19.458827781438156,0.1299,11.252589653643938,0.2957385,2.9029800832342447
929,1.0402861799999998,19.444163217603048,0.1307,11.241324526847471,0.299844,2.896733758882834
930,1.041793116,19.42952546428626,0.131,11.230082779097684,0.3039474,2.8905075731298413
931,1.0459117260000002,19.414914443721884,0.1299,11.218864336814358,0.3106149,2.884301439497162
932,1.0499403300000003,19.400330078452775,0.1283,11.207669126727557,0.3172815,2.8781152719703806
933,1.0537081360000002,19.385772291329005,0.1253,11.196497075875982,0.3238704,2.8719489849957895
934,1.057386236,19.37124100550633,0.1218,11.185348111605347,0.33046139999999996,2.8658024934774335
935,1.0609205160000001,19.356736144444643,0.1175,11.174222161566753,0.3370974,2.8596757127741714
936,1.0643629600000002,19.342257631906442,0.1126,11.163119153715096,0.343743,2.8535685586967636
937,1.0676734079999999,19.327805391955327,0.107,11.152039016307446,0.3504222,2.8474809475049803
938,1.0708841500000001,19.313379348954477,0.1008,11.140981677901483,0.3571035,2.8414127959047293
939,1.074050598,19.29897942756515,0.09433,11.12994706735389,0.3637827,2.8353640210452062
940,1.07716334,19.284605552745205,0.08753999999999999,11.118935113818813,0.370464,2.829334540516071
